h,s,v,value
11,39,203,0
11,39,202,0
11,39,203,0
11,39,205,0
13,41,207,0
13,40,208,0
13,40,209,0
13,42,206,0
13,43,203,0
13,43,204,0
14,44,209,0
14,43,212,0
14,44,209,0
13,43,203,0
13,42,198,0
13,42,198,0
13,42,202,0
13,40,208,0
13,40,211,0
13,41,206,0
13,42,201,0
13,44,198,0
13,43,204,0
13,42,206,0
13,42,206,0
13,43,203,0
13,43,201,0
13,43,201,0
13,43,203,0
13,43,204,0
15,41,203,0
15,41,205,0
15,41,206,0
15,41,205,0
15,41,203,0
15,42,202,0
15,41,203,0
15,41,205,0
15,41,204,0
15,42,201,0
13,43,202,0
13,43,204,0
13,43,204,0
13,43,203,0
13,43,204,0
13,42,207,0
15,40,208,0
15,41,206,0
14,45,203,0
14,46,199,0
14,46,198,0
14,46,201,0
14,45,204,0
14,45,205,0
13,42,206,0
13,43,203,0
11,44,205,0
11,44,204,0
10,42,201,0
10,41,203,0
10,41,203,0
9,38,197,0
5,30,195,0
18,21,210,0
15,24,195,0
14,25,192,0
10,28,200,0
8,33,204,0
9,36,208,0
8,37,212,0
10,40,209,0
10,41,206,0
13,41,203,0
13,41,205,0
13,41,206,0
11,43,207,0
11,44,204,0
10,45,204,0
10,41,204,0
11,39,202,0
11,35,203,0
11,35,205,0
11,34,208,0
11,34,208,0
11,35,205,0
11,35,204,0
11,35,205,0
11,36,200,0
11,35,203,0
11,34,208,0
11,34,212,0
11,34,210,0
11,35,203,0
11,36,199,0
11,36,200,0
11,36,200,0
11,35,202,0
11,35,203,0
11,36,201,0
12,38,202,0
12,37,205,0
12,37,208,0
13,39,209,0
13,39,208,0
13,40,206,0
15,41,203,0
15,42,201,0
15,41,203,0
15,41,206,0
15,41,206,0
15,41,204,0
13,41,199,0
12,39,198,0
12,38,201,0
12,37,208,0
12,36,210,0
13,40,205,0
13,41,200,0
13,41,199,0
13,40,205,0
13,39,207,0
13,39,207,0
13,40,203,0
13,41,200,0
13,41,201,0
13,40,203,0
13,40,204,0
13,40,204,0
13,40,205,0
13,41,205,0
13,41,204,0
13,41,203,0
13,41,203,0
13,41,204,0
13,41,205,0
13,41,205,0
13,42,202,0
11,44,205,0
11,43,207,0
11,43,208,0
11,44,205,0
11,44,204,0
13,43,204,0
15,41,206,0
15,44,205,0
15,44,203,0
15,45,200,0
16,47,200,0
16,47,202,0
15,44,203,0
15,44,203,0
14,45,205,0
14,45,202,0
13,43,203,0
13,43,202,0
13,42,201,0
13,41,203,0
10,41,205,0
9,37,198,0
5,29,195,0
16,18,213,0
15,23,197,0
14,25,192,0
12,29,199,0
11,35,202,0
11,39,204,0
10,40,208,0
11,44,205,0
11,44,203,0
13,42,202,0
13,41,205,0
13,40,210,0
11,42,211,0
11,43,206,0
10,45,203,0
11,44,201,0
11,39,203,0
12,38,202,0
11,35,205,0
12,36,210,0
11,34,208,0
12,38,202,0
11,36,200,0
12,38,201,0
11,36,201,0
12,38,201,0
11,34,207,0
12,36,214,0
11,34,212,0
12,38,204,0
11,36,199,0
12,38,200,0
11,35,203,0
12,37,205,0
11,35,205,0
12,38,202,0
12,38,202,0
12,37,205,0
12,37,208,0
13,39,208,0
13,39,207,0
13,39,207,0
15,41,205,0
15,42,200,0
15,42,198,0
15,42,201,0
15,41,204,0
15,41,206,0
13,40,205,0
13,40,203,0
12,38,204,0
13,39,210,0
12,36,211,0
13,40,206,0
13,41,201,0
13,41,200,0
13,40,206,0
13,39,208,0
13,39,207,0
13,40,203,0
13,41,200,0
13,41,201,0
13,40,204,0
13,40,205,0
13,40,204,0
13,40,203,0
13,41,203,0
13,42,202,0
13,42,201,0
13,42,202,0
13,41,203,0
13,41,204,0
13,41,205,0
11,44,204,0
11,44,205,0
11,43,208,0
11,43,208,0
11,44,204,0
10,45,204,0
12,45,204,0
14,45,204,0
14,45,205,0
14,45,204,0
15,44,201,0
15,44,201,0
15,44,202,0
15,44,201,0
15,45,199,0
14,45,203,0
14,46,200,0
14,46,201,0
13,43,203,0
13,43,204,0
13,41,205,0
11,39,203,0
9,38,195,0
5,29,193,0
14,16,212,0
13,20,202,0
14,24,199,0
12,29,205,0
13,36,204,0
13,42,201,0
11,44,202,0
11,44,203,0
13,42,198,0
13,42,200,0
11,39,203,0
12,37,205,0
11,38,207,0
11,38,206,0
11,43,207,0
11,43,206,0
13,42,202,0
13,42,202,0
11,38,206,0
13,40,210,0
11,38,209,0
13,41,203,0
11,39,201,0
13,42,202,0
11,40,199,0
13,42,200,0
11,38,206,0
13,40,211,0
11,38,210,0
13,41,203,0
11,40,199,0
13,42,200,0
11,39,205,0
13,41,207,0
11,38,207,0
13,41,204,0
13,41,204,0
13,41,207,0
13,40,209,0
13,40,209,0
13,40,210,0
13,42,205,0
13,43,202,0
13,43,201,0
13,43,202,0
13,43,203,0
13,43,204,0
13,42,205,0
13,42,206,0
13,42,205,0
13,41,206,0
13,42,208,0
13,40,208,0
13,42,205,0
13,43,202,0
13,44,199,0
13,42,206,0
13,42,206,0
13,42,207,0
13,42,207,0
13,42,205,0
13,43,203,0
13,43,202,0
13,43,203,0
13,43,200,0
13,43,202,0
12,45,204,0
12,45,203,0
12,45,204,0
12,45,206,0
12,44,207,0
12,45,206,0
12,44,207,0
11,46,203,0
11,47,202,0
11,46,206,0
11,45,211,0
11,45,211,0
10,48,208,0
11,46,203,0
12,49,202,0
13,51,205,0
13,47,206,0
14,45,203,0
15,45,200,0
15,45,199,0
14,46,198,0
14,47,196,0
14,52,198,0
14,50,202,0
14,50,204,0
13,48,204,0
13,42,205,0
13,41,207,0
11,39,203,0
11,37,195,0
9,32,193,0
14,15,214,0
13,20,202,0
11,22,198,0
12,29,204,0
13,36,205,0
13,40,203,0
12,45,206,0
12,44,207,0
13,42,202,0
13,42,202,0
12,38,201,0
12,38,203,0
11,39,204,0
11,39,202,0
11,43,206,0
11,43,209,0
13,41,205,0
13,41,203,0
13,41,205,0
13,40,210,0
13,40,211,0
13,41,207,0
13,41,205,0
13,41,205,0
13,41,205,0
13,41,203,0
13,41,205,0
13,40,209,0
13,40,209,0
13,41,205,0
13,41,204,0
13,41,206,0
13,41,204,0
13,41,205,0
13,41,204,0
13,42,201,0
13,42,202,0
13,41,205,0
13,40,208,0
13,40,208,0
13,42,207,0
13,43,204,0
13,43,201,0
13,43,202,0
13,43,204,0
13,43,204,0
13,43,204,0
13,42,205,0
13,43,204,0
13,43,203,0
13,43,202,0
13,43,202,0
13,43,203,0
13,43,203,0
13,43,202,0
13,43,201,0
13,43,201,0
13,43,201,0
13,43,203,0
13,42,205,0
13,42,206,0
13,43,204,0
13,43,202,0
13,43,200,0
13,44,196,0
13,44,199,0
12,45,204,0
12,45,205,0
12,45,206,0
12,44,207,0
12,45,205,0
12,45,202,0
11,46,204,0
11,47,202,0
11,47,202,0
11,46,205,0
10,47,212,0
10,47,213,0
10,48,209,0
11,51,205,0
11,51,207,0
13,51,207,0
12,48,208,0
14,45,202,0
13,44,199,0
15,43,196,0
14,47,196,0
14,47,194,0
14,52,198,0
14,51,201,0
13,51,204,0
14,50,205,0
12,44,208,0
13,41,209,0
