h,s,v,value
74,44,139,1.000
74,41,137,1.000
74,42,134,1.000
74,41,136,1.000
74,41,138,1.000
74,42,134,1.000
74,43,132,1.000
74,43,132,1.000
74,46,132,1.000
74,46,133,1.000
75,48,138,1.000
75,48,137,1.000
75,49,135,1.000
75,53,136,1.000
75,55,130,1.000
75,56,127,1.000
75,54,133,1.000
75,51,139,1.000
75,52,138,1.000
75,48,139,1.000
75,47,140,1.000
74,45,135,1.000
74,49,126,1.000
74,49,126,1.000
74,47,131,1.000
74,45,136,1.000
74,46,134,1.000
74,47,130,1.000
74,48,128,1.000
74,47,131,1.000
74,46,134,1.000
77,44,132,1.000
77,45,129,1.000
77,48,123,1.000
77,45,130,1.000
77,44,132,1.000
77,44,132,1.000
77,45,131,1.000
77,46,128,1.000
77,47,126,1.000
77,45,130,1.000
77,46,127,1.000
77,45,131,1.000
77,44,133,1.000
77,44,132,1.000
77,45,129,1.000
77,45,129,1.000
77,45,131,1.000
77,44,134,1.000
77,41,132,1.000
77,40,135,1.000
77,40,128,1.000
77,39,132,1.000
76,33,132,1.000
76,36,121,1.000
76,32,118,1.000
84,41,119,1.000
84,39,123,1.000
80,43,125,1.000
80,43,125,1.000
77,45,130,1.000
77,44,133,1.000
75,49,134,1.000
75,49,135,1.000
75,54,133,1.000
75,53,135,1.000
75,53,135,1.000
75,54,133,1.000
75,50,133,1.000
75,49,136,1.000
75,48,137,1.000
75,49,136,1.000
77,49,134,1.000
77,49,134,1.000
77,50,133,1.000
77,49,134,1.000
77,48,137,1.000
77,48,139,1.000
75,48,138,1.000
75,49,136,1.000
75,51,129,1.000
75,49,134,1.000
75,47,141,1.000
75,48,139,1.000
75,51,130,1.000
75,52,127,1.000
73,51,134,1.000
73,50,138,1.000
74,47,129,1.000
77,45,130,1.000
77,45,130,1.000
77,45,129,1.000
77,44,132,1.000
77,43,138,1.000
77,42,140,1.000
77,42,140,1.000
77,40,134,1.000
77,41,132,1.000
77,40,135,1.000
77,39,137,1.000
77,40,133,1.000
77,41,131,1.000
77,40,133,1.000
77,44,133,1.000
77,47,126,1.000
77,51,131,1.000
77,50,132,1.000
77,49,135,1.000
77,51,141,1.000
77,51,140,1.000
77,51,140,1.000
77,49,145,1.000
77,51,141,1.000
77,53,136,1.000
77,49,136,1.000
77,47,141,1.000
77,43,137,1.000
77,46,128,1.000
77,43,126,1.000
77,41,131,1.000
77,43,136,1.000
77,43,135,1.000
77,44,133,1.000
77,44,132,1.000
77,44,133,1.000
77,44,134,1.000
77,44,132,1.000
77,46,128,1.000
77,47,124,1.000
77,45,130,1.000
80,44,133,1.000
80,44,132,1.000
80,45,131,1.000
80,46,128,1.000
80,47,126,1.000
80,45,129,1.000
80,46,127,1.000
80,44,132,1.000
80,44,134,1.000
80,45,130,1.000
80,46,128,1.000
80,45,131,1.000
80,43,135,1.000
80,43,135,1.000
80,41,130,1.000
80,40,135,1.000
81,37,130,1.000
79,33,131,1.000
80,30,129,1.000
80,32,121,1.000
80,26,116,1.000
84,42,115,1.000
84,38,126,1.000
80,42,128,1.000
80,43,125,1.000
80,45,131,1.000
77,44,134,1.000
77,50,132,1.000
75,49,134,1.000
75,53,134,1.000
75,53,135,1.000
75,53,135,1.000
75,53,134,1.000
75,49,134,1.000
75,49,135,1.000
75,49,136,1.000
75,49,135,1.000
77,50,133,1.000
77,51,130,1.000
77,51,129,1.000
77,50,132,1.000
77,49,136,1.000
77,49,136,1.000
75,50,133,1.000
75,51,129,1.000
75,52,127,1.000
75,49,134,1.000
75,46,145,1.000
75,46,145,1.000
75,50,132,1.000
75,53,126,1.000
73,53,130,1.000
75,50,133,1.000
74,47,130,1.000
77,44,132,1.000
77,44,134,1.000
77,45,131,1.000
77,45,130,1.000
77,43,136,1.000
77,42,139,1.000
77,43,136,1.000
77,42,128,1.000
77,42,127,1.000
77,41,132,1.000
77,40,135,1.000
77,41,131,1.000
77,41,131,1.000
77,40,133,1.000
77,40,134,1.000
77,44,134,1.000
77,49,134,1.000
77,49,134,1.000
77,48,137,1.000
77,51,140,1.000
77,51,139,1.000
77,52,138,1.000
77,51,139,1.000
77,51,139,1.000
77,53,134,1.000
77,49,134,1.000
77,47,140,1.000
77,43,135,1.000
77,47,126,1.000
77,43,124,1.000
77,41,131,1.000
77,43,137,1.000
77,43,136,1.000
77,44,134,1.000
77,44,133,1.000
77,44,134,1.000
77,44,134,1.000
77,45,130,1.000
77,47,126,1.000
77,47,124,1.000
77,45,130,1.000
80,45,131,1.000
80,45,129,1.000
80,45,129,1.000
80,46,127,1.000
80,47,126,1.000
80,46,128,1.000
80,45,129,1.000
80,45,131,1.000
80,44,132,1.000
80,45,130,1.000
80,45,129,1.000
80,45,130,1.000
80,45,131,1.000
80,44,132,1.000
80,42,129,1.000
80,40,134,1.000
81,37,132,1.000
79,34,129,1.000
80,30,127,1.000
80,31,122,1.000
80,26,116,1.000
84,44,111,1.000
84,38,127,1.000
83,40,133,1.000
80,41,130,1.000
80,44,132,1.000
77,44,132,1.000
77,51,131,1.000
77,50,132,1.000
75,48,138,1.000
75,48,137,1.000
75,48,137,1.000
75,48,137,1.000
75,49,136,1.000
75,49,134,1.000
77,49,134,1.000
77,49,134,1.000
77,44,133,1.000
77,45,129,1.000
77,47,126,1.000
77,47,126,1.000
77,45,130,1.000
77,44,133,1.000
77,45,131,1.000
77,46,127,1.000
74,48,127,1.000
74,46,133,1.000
74,42,144,1.000
74,42,145,1.000
74,46,133,1.000
74,49,126,1.000
74,48,128,1.000
74,46,132,1.000
74,46,134,1.000
74,46,134,1.000
74,45,136,1.000
74,46,132,1.000
74,47,129,1.000
74,45,136,1.000
74,43,142,1.000
74,44,138,1.000
74,45,124,1.000
74,45,125,1.000
74,43,131,1.000
74,42,135,1.000
74,43,132,1.000
74,43,131,1.000
74,42,134,1.000
74,41,136,1.000
74,45,137,1.000
74,45,135,1.000
75,49,135,1.000
75,49,136,1.000
75,49,135,1.000
75,49,134,1.000
75,50,133,1.000
75,50,132,1.000
75,50,133,1.000
75,51,130,1.000
74,46,133,1.000
74,45,137,1.000
74,46,134,1.000
74,49,125,1.000
74,45,125,1.000
74,42,133,1.000
74,44,138,1.000
74,45,137,1.000
74,46,134,1.000
74,46,132,1.000
74,46,132,1.000
74,46,132,1.000
74,47,130,1.000
74,48,127,1.000
74,49,126,1.000
74,47,130,1.000
77,46,127,1.000
77,47,124,1.000
77,47,126,1.000
77,46,127,1.000
77,47,126,1.000
77,46,127,1.000
77,50,133,1.000
77,51,130,1.000
77,51,131,1.000
77,49,135,1.000
77,49,135,1.000
77,51,130,1.000
77,52,128,1.000
77,51,131,1.000
77,45,129,1.000
77,41,132,1.000
77,38,133,1.000
77,40,129,1.000
76,34,127,1.000
76,35,124,1.000
76,33,116,1.000
84,44,109,1.000
84,39,124,1.000
83,40,135,1.000
83,40,133,1.000
80,42,129,1.000
80,45,129,1.000
77,45,129,1.000
77,50,132,1.000
75,49,134,1.000
75,50,133,1.000
75,50,133,1.000
75,49,135,1.000
75,49,135,1.000
75,49,134,1.000
77,49,134,1.000
77,49,136,1.000
77,42,140,1.000
77,43,136,1.000
77,45,129,1.000
77,47,125,1.000
77,45,130,1.000
77,43,137,1.000
77,42,139,1.000
77,43,136,1.000
74,47,129,1.000
74,47,131,1.000
74,44,138,1.000
74,44,140,1.000
74,46,132,1.000
74,48,127,1.000
74,47,131,1.000
74,45,135,1.000
74,45,136,1.000
74,47,130,1.000
74,47,129,1.000
74,48,127,1.000
74,49,125,1.000
74,46,134,1.000
74,43,143,1.000
74,44,139,1.000
74,45,124,1.000
74,45,126,1.000
74,42,133,1.000
74,41,137,1.000
